,Minisector,Lap,Compound,TyreLife,Speed,Distance,Piting,TrackStatus,Driver,LapTime,Speed-1
1514,10,13,1,18.0,196.91044776119404,80456.75722222227,0.0,0.0,5,90.079,278.7708333333333
1515,10,13,0,16.0,201.56923076923076,80457.81722222226,0.0,0.0,2,89.267,286.32608695652175
1516,10,13,0,16.0,197.2941176470588,80466.40472222227,0.0,0.0,3,90.323,277.8541666666667
1517,10,13,0,16.0,194.9402985074627,80455.08361111116,0.0,0.0,4,91.229,271.56
1518,10,13,0,16.0,199.04615384615386,80454.63583333338,0.0,0.0,6,89.801,277.7916666666667
1519,10,13,0,16.0,193.01470588235293,80461.69750000004,0.0,0.0,7,90.583,275.125
1520,11,13,1,13.0,164.925,80891.05222222226,0.0,0.0,9,90.717,197.2941176470588
1521,11,13,1,16.0,174.19480519480518,80892.94805555561,0.0,0.0,1,88.258,204.53846153846155
1522,11,13,1,17.0,166.4,80891.04194444449,0.0,0.0,8,89.972,196.33823529411765
1523,11,13,1,18.0,165.55555555555554,80892.5591666667,0.0,0.0,5,90.079,196.91044776119404
1524,11,13,0,16.0,172.93589743589743,80888.94250000005,0.0,0.0,2,89.267,201.56923076923076
1525,11,13,0,16.0,165.37037037037038,80891.20027777783,0.0,0.0,3,90.323,197.2941176470588
1526,11,13,0,16.0,168.525,80887.45277777783,0.0,0.0,4,91.229,194.9402985074627
1527,11,13,0,16.0,172.40506329113924,80892.80583333338,0.0,0.0,6,89.801,199.04615384615386
1528,11,13,0,16.0,170.27848101265823,80886.17777777782,0.0,0.0,7,90.583,193.01470588235293
1529,12,13,1,13.0,188.84285714285716,81310.4380555556,0.0,0.0,9,90.717,164.925
1530,12,13,1,16.0,194.58823529411765,81313.3305555556,0.0,0.0,1,88.258,174.19480519480518
1531,12,13,1,17.0,193.85507246376812,81316.87138888893,0.0,0.0,8,89.972,166.4
1532,12,13,1,18.0,189.4,81307.03888888893,0.0,0.0,5,90.079,165.55555555555554
1533,12,13,0,16.0,190.231884057971,81308.51777777783,0.0,0.0,2,89.267,172.93589743589743
1534,12,13,0,16.0,192.4927536231884,81312.4730555556,0.0,0.0,3,90.323,165.37037037037038
1535,12,13,0,16.0,185.74647887323943,81305.58638888893,0.0,0.0,4,91.229,168.525
1536,12,13,0,16.0,192.11764705882354,81307.42083333338,0.0,0.0,6,89.801,172.40506329113924
1537,12,13,0,16.0,191.12857142857143,81315.53000000004,0.0,0.0,7,90.583,170.27848101265823
1538,13,13,1,13.0,166.25,81643.22138888894,0.0,0.0,9,90.717,188.84285714285716
1539,13,13,1,16.0,175.03333333333333,81648.17972222227,0.0,0.0,1,88.258,194.58823529411765
1540,13,13,1,17.0,167.1290322580645,81639.36888888894,0.0,0.0,8,89.972,193.85507246376812
1541,13,13,1,18.0,169.11666666666667,81634.56111111115,0.0,0.0,5,90.079,189.4
1542,13,13,0,16.0,173.7741935483871,81654.54388888893,0.0,0.0,2,89.267,190.231884057971
1543,13,13,0,16.0,165.66129032258064,81638.76194444449,0.0,0.0,3,90.323,192.4927536231884
1544,13,13,0,16.0,168.27692307692308,81649.40027777782,0.0,0.0,4,91.229,185.74647887323943
1545,13,13,0,16.0,175.74193548387098,81653.4780555556,0.0,0.0,6,89.801,192.11764705882354
1546,13,13,0,16.0,169.12698412698413,81644.6091666667,0.0,0.0,7,90.583,191.12857142857143
1547,13,13,0,16.0,79.0,81627.71138888893,1.0,0.0,0,91.515,173.47540983606558
1548,1,14,2,1.0,52.818897637795274,83015.10138888894,1.0,0.0,0,107.251,79.0
1549,1,14,1,14.0,250.8148148148148,83012.02638888893,0.0,0.0,9,90.495,166.25
1550,1,14,1,18.0,251.46153846153845,83001.42333333338,0.0,0.0,8,91.597,167.1290322580645
1551,1,14,1,19.0,250.42857142857142,83009.69916666672,0.0,0.0,5,90.595,169.11666666666667
1552,1,14,0,17.0,250.78571428571428,83009.36222222228,0.0,0.0,2,89.392,173.7741935483871
1553,1,14,0,17.0,250.25,83014.00083333338,0.0,0.0,3,92.05,165.66129032258064
1554,1,14,0,17.0,249.37037037037038,83007.34444444449,0.0,0.0,4,91.146,168.27692307692308
1555,1,14,0,17.0,249.67857142857142,83012.67055555561,0.0,0.0,6,89.591,175.74193548387098
1556,1,14,0,17.0,251.42307692307693,83002.98916666671,0.0,0.0,7,90.775,169.12698412698413
1557,2,14,2,1.0,80.12244897959184,83139.97361111116,1.0,0.0,0,107.251,52.818897637795274
1558,2,14,1,14.0,200.78787878787878,83428.16833333338,0.0,0.0,9,90.495,250.8148148148148
1559,2,14,1,18.0,203.65671641791045,83436.69583333338,0.0,0.0,8,91.597,251.46153846153845
1560,2,14,1,19.0,203.86153846153846,83432.58611111116,0.0,0.0,5,90.595,250.42857142857142
1561,2,14,0,17.0,202.1969696969697,83437.59611111115,0.0,0.0,2,89.392,250.78571428571428
1562,2,14,0,17.0,200.8939393939394,83438.21472222227,0.0,0.0,3,92.05,250.25
1563,2,14,0,17.0,197.0597014925373,83428.69472222227,0.0,0.0,4,91.146,249.37037037037038
1564,2,14,0,17.0,202.76923076923077,83433.03444444449,0.0,0.0,6,89.591,249.67857142857142
1565,2,14,0,17.0,203.97014925373134,83436.53027777783,0.0,0.0,7,90.775,251.42307692307693
1566,3,14,1,14.0,257.21153846153845,83856.46916666672,0.0,0.0,9,90.495,200.78787878787878
1567,3,14,1,18.0,253.26923076923077,83855.57472222227,0.0,0.0,8,91.597,203.65671641791045
1568,3,14,1,19.0,257.34615384615387,83855.50888888894,0.0,0.0,5,90.595,203.86153846153846
1569,3,14,0,17.0,256.78846153846155,83859.79222222227,0.0,0.0,2,89.392,202.1969696969697
1570,3,14,0,17.0,223.35593220338984,83852.9455555556,0.0,0.0,3,92.05,200.8939393939394
1571,3,14,0,17.0,252.2962962962963,83859.32555555561,0.0,0.0,4,91.146,197.0597014925373
1572,3,14,0,17.0,255.73076923076923,83853.35083333339,0.0,0.0,6,89.591,202.76923076923077
1573,3,14,0,17.0,256.2307692307692,83862.37583333338,0.0,0.0,7,90.775,203.97014925373134
1574,4,14,1,14.0,186.73611111111111,84285.18444444449,0.0,0.0,9,90.495,257.21153846153845
1575,4,14,1,18.0,190.3661971830986,84286.35888888894,0.0,0.0,8,91.597,253.26923076923077
1576,4,14,1,19.0,189.77464788732394,84284.5244444445,0.0,0.0,5,90.595,257.34615384615387
1577,4,14,0,17.0,194.20289855072463,84286.95500000005,0.0,0.0,2,89.392,256.78846153846155
1578,4,14,0,17.0,175.01282051282053,84290.16722222227,0.0,0.0,3,92.05,223.35593220338984
1579,4,14,0,17.0,185.30555555555554,84288.71111111116,0.0,0.0,4,91.146,252.2962962962963
1580,4,14,0,17.0,194.3,84289.68444444449,0.0,0.0,6,89.591,255.73076923076923
1581,4,14,0,17.0,187.0281690140845,84285.8005555556,0.0,0.0,7,90.775,256.2307692307692
1582,5,14,1,14.0,231.4561403508772,84707.3019444445,0.0,0.0,9,90.495,186.73611111111111
1583,5,14,1,18.0,229.56896551724137,84714.66527777782,0.0,0.0,8,91.597,190.3661971830986
1584,5,14,1,19.0,229.32758620689654,84712.88416666671,0.0,0.0,5,90.595,189.77464788732394
1585,5,14,0,17.0,229.93103448275863,84710.89472222228,0.0,0.0,2,89.392,194.20289855072463
1586,5,14,0,17.0,226.10344827586206,84702.90500000004,0.0,0.0,3,92.05,175.01282051282053
1587,5,14,0,17.0,229.13793103448276,84707.81083333338,0.0,0.0,4,91.146,185.30555555555554
1588,5,14,0,17.0,228.27118644067798,84714.07888888894,0.0,0.0,6,89.591,194.3
1589,5,14,0,17.0,229.5593220338983,84713.45361111117,0.0,0.0,7,90.775,187.0281690140845
1590,6,14,1,14.0,299.40909090909093,85126.5155555556,0.0,0.0,9,90.495,231.4561403508772
1591,6,14,1,18.0,298.53333333333336,85135.9080555556,0.0,0.0,8,91.597,229.56896551724137
1592,6,14,1,19.0,303.34090909090907,85137.7555555556,0.0,0.0,5,90.595,229.32758620689654
1593,6,14,0,17.0,297.79545454545456,85124.32638888893,0.0,0.0,2,89.392,229.93103448275863
1594,6,14,0,17.0,318.1190476190476,85129.26027777782,0.0,0.0,3,92.05,226.10344827586206
1595,6,14,0,17.0,297.04545454545456,85126.78722222226,0.0,0.0,4,91.146,229.13793103448276
1596,6,14,0,17.0,291.02222222222224,85133.66833333338,0.0,0.0,6,89.591,228.27118644067798
1597,6,14,0,17.0,295.1136363636364,85127.94722222227,0.0,0.0,7,90.775,229.5593220338983
1598,7,14,1,14.0,149.82222222222222,85557.7719444445,0.0,0.0,9,90.495,299.40909090909093
1599,7,14,1,18.0,145.3846153846154,85563.66638888893,0.0,0.0,8,91.597,298.53333333333336
1600,7,14,1,19.0,147.87912087912088,85564.05777777782,0.0,0.0,5,90.595,303.34090909090907
1601,7,14,0,17.0,152.9777777777778,85563.59055555561,0.0,0.0,2,89.392,297.79545454545456
1602,7,14,0,17.0,147.5054945054945,85563.42222222227,0.0,0.0,3,92.05,318.1190476190476
1603,7,14,0,17.0,150.23333333333332,85561.25416666671,0.0,0.0,4,91.146,297.04545454545456
1604,7,14,0,17.0,152.45454545454547,85560.80111111116,0.0,0.0,6,89.591,291.02222222222224
1605,7,14,0,17.0,144.18279569892474,85560.36361111116,0.0,0.0,7,90.775,295.1136363636364
1606,8,14,1,14.0,250.05555555555554,85985.53861111116,0.0,0.0,9,90.495,149.82222222222222
1607,8,14,1,18.0,242.25925925925927,85977.43611111115,0.0,0.0,8,91.597,145.3846153846154
1608,8,14,1,19.0,245.83018867924528,85979.69611111116,0.0,0.0,5,90.595,147.87912087912088
1609,8,14,0,17.0,242.87037037037038,85985.88555555561,0.0,0.0,2,89.392,152.9777777777778
1610,8,14,0,17.0,242.66666666666666,85977.62777777783,0.0,0.0,3,92.05,147.5054945054945
1611,8,14,0,17.0,242.61818181818182,85979.27500000005,0.0,0.0,4,91.146,150.23333333333332
1612,8,14,0,17.0,241.7037037037037,85973.38750000004,0.0,0.0,6,89.591,152.45454545454547
1613,8,14,0,17.0,248.96226415094338,85985.78777777782,0.0,0.0,7,90.775,144.18279569892474
1614,9,14,1,14.0,279.74468085106383,86410.34500000004,0.0,0.0,9,90.495,250.05555555555554
1615,9,14,1,18.0,274.0204081632653,86409.9980555556,0.0,0.0,8,91.597,242.25925925925927
1616,9,14,1,19.0,276.3469387755102,86413.2755555556,0.0,0.0,5,90.595,245.83018867924528
1617,9,14,0,17.0,285.3191489361702,86410.45083333338,0.0,0.0,2,89.392,242.87037037037038
1618,9,14,0,17.0,291.30434782608694,86406.30527777784,0.0,0.0,3,92.05,242.66666666666666
1619,9,14,0,17.0,278.2291666666667,86406.56527777783,0.0,0.0,4,91.146,242.61818181818182
1620,9,14,0,17.0,282.1875,86412.17277777783,0.0,0.0,6,89.591,241.7037037037037
1621,9,14,0,17.0,274.734693877551,86410.92000000004,0.0,0.0,7,90.775,248.96226415094338
1622,10,14,1,14.0,194.97058823529412,86837.55972222227,0.0,0.0,9,90.495,279.74468085106383
1623,10,14,1,18.0,193.2753623188406,86835.22222222226,0.0,0.0,8,91.597,274.0204081632653
1624,10,14,1,19.0,197.06060606060606,86823.92861111116,0.0,0.0,5,90.595,276.3469387755102
1625,10,14,0,17.0,199.98461538461538,86824.45472222228,0.0,0.0,2,89.392,285.3191489361702
1626,10,14,0,17.0,193.47826086956522,86829.00138888894,0.0,0.0,3,92.05,291.30434782608694
1627,10,14,0,17.0,196.60294117647058,86835.38361111116,0.0,0.0,4,91.146,278.2291666666667
1628,10,14,0,17.0,199.6969696969697,86831.04694444449,0.0,0.0,6,89.591,282.1875
1629,10,14,0,17.0,195.7462686567164,86825.83638888894,0.0,0.0,7,90.775,274.734693877551
1630,11,14,1,14.0,165.58024691358025,87260.83777777782,0.0,0.0,9,90.495,194.97058823529412
1631,11,14,1,18.0,158.27058823529413,87262.58722222227,0.0,0.0,8,91.597,193.2753623188406
1632,11,14,1,19.0,161.70238095238096,87260.20972222227,0.0,0.0,5,90.595,197.06060606060606
1633,11,14,0,17.0,174.32051282051282,87260.24583333338,0.0,0.0,2,89.392,199.98461538461538
1634,11,14,0,17.0,165.925,87255.1530555556,0.0,0.0,3,92.05,193.47826086956522
1635,11,14,0,17.0,165.8375,87260.3819444445,0.0,0.0,4,91.146,196.60294117647058
1636,11,14,0,17.0,174.9090909090909,87257.00888888893,0.0,0.0,6,89.591,199.6969696969697
1637,11,14,0,17.0,166.2439024390244,87262.43000000005,0.0,0.0,7,90.775,195.7462686567164
1638,12,14,1,14.0,189.9855072463768,87678.90027777782,0.0,0.0,9,90.495,165.58024691358025
1639,12,14,1,18.0,189.7,87684.79194444449,0.0,0.0,8,91.597,158.27058823529413
1640,12,14,1,19.0,189.05714285714285,87686.53583333339,0.0,0.0,5,90.595,161.70238095238096
1641,12,14,0,17.0,190.8840579710145,87678.3480555556,0.0,0.0,2,89.392,174.32051282051282
1642,12,14,0,17.0,190.18309859154928,87686.85833333338,0.0,0.0,3,92.05,165.925
1643,12,14,0,17.0,189.22857142857143,87680.65500000004,0.0,0.0,4,91.146,165.8375
1644,12,14,0,17.0,190.81159420289856,87677.14111111115,0.0,0.0,6,89.591,174.9090909090909
1645,12,14,0,17.0,195.4558823529412,87686.87527777783,0.0,0.0,7,90.775,166.2439024390244
1646,13,14,1,14.0,166.15873015873015,88011.68972222228,0.0,0.0,9,90.495,189.9855072463768
1647,13,14,1,17.0,79.9090909090909,87990.75416666671,1.0,0.0,1,90.253,175.03333333333333
1648,13,14,1,18.0,165.20634920634922,88014.36083333337,0.0,0.0,8,91.597,189.7
1649,13,14,1,19.0,162.9016393442623,87999.63805555561,0.0,0.0,5,90.595,189.05714285714285
1650,13,14,0,17.0,177.46774193548387,88030.46888888894,0.0,0.0,2,89.392,190.8840579710145
1651,13,14,0,17.0,169.53225806451613,88023.75027777783,0.0,0.0,3,92.05,190.18309859154928
1652,13,14,0,17.0,165.26984126984127,88009.76222222227,0.0,0.0,4,91.146,189.22857142857143
1653,13,14,0,17.0,178.01612903225808,88030.77333333337,0.0,0.0,6,89.591,190.81159420289856
1654,13,14,0,17.0,166.46774193548387,88010.45611111115,0.0,0.0,7,90.775,195.4558823529412
1655,1,15,2,2.0,251.96296296296296,89383.20250000006,0.0,0.0,0,88.492,80.12244897959184
1656,1,15,2,2.0,50.98473282442748,89382.9658333334,1.0,0.0,1,108.755,79.9090909090909
1657,1,15,1,15.0,248.57142857142858,89385.45888888894,0.0,0.0,9,90.748,166.15873015873015
1658,1,15,1,19.0,252.5185185185185,89378.12500000006,0.0,0.0,8,90.054,165.20634920634922
1659,1,15,1,20.0,250.0,89384.00388888894,0.0,0.0,5,91.079,162.9016393442623
1660,1,15,0,18.0,251.64285714285714,89382.53472222228,0.0,0.0,2,89.581,177.46774193548387
1661,1,15,0,18.0,249.22222222222223,89383.8869444445,0.0,0.0,4,90.859,165.26984126984127
1662,1,15,0,18.0,247.85714285714286,89377.9144444445,0.0,0.0,6,89.938,178.01612903225808
1663,1,15,0,18.0,249.2962962962963,89378.8994444445,0.0,0.0,7,90.348,166.46774193548387
1664,2,15,2,2.0,207.78125,89804.70666666672,0.0,0.0,0,88.492,251.96296296296296
1665,2,15,2,2.0,80.04081632653062,89508.57138888894,1.0,0.0,1,108.755,50.98473282442748
1666,2,15,1,15.0,199.3939393939394,89804.53888888894,0.0,0.0,9,90.748,248.57142857142858
1667,2,15,1,19.0,201.3939393939394,89808.6819444445,0.0,0.0,8,90.054,252.5185185185185
1668,2,15,1,20.0,202.09230769230768,89809.82500000006,0.0,0.0,5,91.079,250.0
1669,2,15,0,18.0,201.13636363636363,89810.40416666672,0.0,0.0,2,89.581,251.64285714285714
1670,2,15,0,18.0,199.47761194029852,89809.26694444449,0.0,0.0,4,90.859,249.22222222222223
1671,2,15,0,18.0,202.83333333333334,89807.17583333339,0.0,0.0,6,89.938,247.85714285714286
1672,2,15,0,18.0,200.3030303030303,89800.9694444445,0.0,0.0,7,90.348,249.2962962962963
1673,3,15,2,2.0,260.5882352941176,90232.26083333339,0.0,0.0,0,88.492,207.78125
1674,3,15,1,15.0,258.1730769230769,90235.13916666672,0.0,0.0,9,90.748,199.3939393939394
1675,3,15,1,19.0,257.9807692307692,90232.5380555556,0.0,0.0,8,90.054,201.3939393939394
1676,3,15,1,20.0,255.03846153846155,90231.6805555556,0.0,0.0,5,91.079,202.09230769230768
1677,3,15,0,18.0,255.84615384615384,90232.85666666672,0.0,0.0,2,89.581,201.13636363636363
1678,3,15,0,18.0,252.53846153846155,90224.55027777783,0.0,0.0,4,90.859,199.47761194029852
1679,3,15,0,18.0,256.3076923076923,90233.32222222228,0.0,0.0,6,89.938,202.83333333333334
1680,3,15,0,18.0,255.25,90229.86916666671,0.0,0.0,7,90.348,200.3030303030303
1681,4,15,2,2.0,196.5820895522388,90652.70166666672,0.0,0.0,0,88.492,260.5882352941176
1682,4,15,1,15.0,187.49295774647888,90658.42972222228,0.0,0.0,9,90.748,258.1730769230769
1683,4,15,1,19.0,185.77464788732394,90654.87500000006,0.0,0.0,8,90.054,257.9807692307692
1684,4,15,1,20.0,186.72222222222223,90657.32083333339,0.0,0.0,5,91.079,255.03846153846155
1685,4,15,0,18.0,194.71014492753622,90658.90722222227,0.0,0.0,2,89.581,255.84615384615384
1686,4,15,0,18.0,189.71830985915494,90652.87500000006,0.0,0.0,4,90.859,252.53846153846155
1687,4,15,0,18.0,190.6231884057971,90658.15750000006,0.0,0.0,6,89.938,256.3076923076923
1688,4,15,0,18.0,188.31944444444446,90658.74583333339,0.0,0.0,7,90.348,255.25
1689,5,15,2,2.0,228.27118644067798,91082.91333333339,0.0,0.0,0,88.492,196.5820895522388
1690,5,15,1,15.0,228.8448275862069,91076.3444444445,0.0,0.0,9,90.748,187.49295774647888
1691,5,15,1,19.0,235.375,91080.6819444445,0.0,0.0,8,90.054,185.77464788732394
1692,5,15,1,20.0,233.4561403508772,91079.70222222227,0.0,0.0,5,91.079,186.72222222222223
1693,5,15,0,18.0,228.8421052631579,91075.57555555561,0.0,0.0,2,89.581,194.71014492753622
1694,5,15,0,18.0,228.83050847457628,91083.15888888894,0.0,0.0,4,90.859,189.71830985915494
1695,5,15,0,18.0,224.64406779661016,91077.87166666672,0.0,0.0,6,89.938,190.6231884057971
1696,5,15,0,18.0,230.5438596491228,91078.94972222227,0.0,0.0,7,90.348,188.31944444444446
1697,6,15,2,2.0,301.3636363636364,91505.02416666673,0.0,0.0,0,88.492,228.27118644067798
1698,6,15,1,15.0,299.40909090909093,91495.25027777783,0.0,0.0,9,90.748,228.8448275862069
1699,6,15,1,19.0,316.30232558139534,91508.56416666672,0.0,0.0,8,90.054,235.375
1700,6,15,1,20.0,314.1666666666667,91501.86777777784,0.0,0.0,5,91.079,233.4561403508772
1701,6,15,0,18.0,296.59090909090907,91492.19222222228,0.0,0.0,2,89.581,228.8421052631579
1702,6,15,0,18.0,297.04545454545456,91498.87750000005,0.0,0.0,4,90.859,228.83050847457628
1703,6,15,0,18.0,294.10869565217394,91505.81916666673,0.0,0.0,6,89.938,224.64406779661016
1704,6,15,0,18.0,297.06666666666666,91507.24500000005,0.0,0.0,7,90.348,230.5438596491228
1705,7,15,2,2.0,155.75581395348837,91932.36388888894,0.0,0.0,0,88.492,301.3636363636364
1706,7,15,1,15.0,151.57303370786516,91931.18166666673,0.0,0.0,9,90.748,299.40909090909093
1707,7,15,1,19.0,143.08695652173913,91929.50833333339,0.0,0.0,8,90.054,316.30232558139534
1708,7,15,1,20.0,147.95555555555555,91925.82638888895,0.0,0.0,5,91.079,314.1666666666667
1709,7,15,0,18.0,156.3181818181818,91931.65444444449,0.0,0.0,2,89.581,296.59090909090907
1710,7,15,0,18.0,149.6,91928.56416666672,0.0,0.0,4,90.859,297.04545454545456
1711,7,15,0,18.0,150.83908045977012,91928.32083333339,0.0,0.0,6,89.938,294.10869565217394
1712,7,15,0,18.0,148.48314606741573,91926.60027777783,0.0,0.0,7,90.348,297.06666666666666
1713,8,15,2,2.0,243.2962962962963,92346.83777777784,0.0,0.0,0,88.492,155.75581395348837
1714,8,15,1,15.0,244.27777777777777,92347.70027777784,0.0,0.0,9,90.748,151.57303370786516
1715,8,15,1,19.0,250.37735849056602,92356.23416666672,0.0,0.0,8,90.054,143.08695652173913
1716,8,15,1,20.0,248.69811320754718,92348.05750000005,0.0,0.0,5,91.079,147.95555555555555
1717,8,15,0,18.0,240.6,92355.96777777783,0.0,0.0,2,89.581,156.3181818181818
1718,8,15,0,18.0,243.35185185185185,92355.14083333338,0.0,0.0,4,90.859,149.6
1719,8,15,0,18.0,240.21428571428572,92355.1708333334,0.0,0.0,6,89.938,150.83908045977012
1720,8,15,0,18.0,244.0,92341.87777777783,0.0,0.0,7,90.348,148.48314606741573
1721,9,15,2,2.0,289.7608695652174,92771.86166666672,0.0,0.0,0,88.492,243.2962962962963
1722,9,15,1,15.0,279.0,92772.95250000006,0.0,0.0,9,90.748,244.27777777777777
1723,9,15,1,19.0,297.1363636363636,92772.60138888894,0.0,0.0,8,90.054,250.37735849056602
1724,9,15,1,20.0,278.25,92777.38805555561,0.0,0.0,5,91.079,248.69811320754718
1725,9,15,0,18.0,287.80434782608694,92776.98805555562,0.0,0.0,2,89.581,240.6
1726,9,15,0,18.0,277.48979591836735,92782.65888888894,0.0,0.0,4,90.859,243.35185185185185
1727,9,15,0,18.0,283.1276595744681,92781.3544444445,0.0,0.0,6,89.938,240.21428571428572
1728,9,15,0,18.0,278.38775510204084,92782.15666666672,0.0,0.0,7,90.348,244.0
1729,10,15,2,2.0,199.83333333333334,93198.13777777784,0.0,0.0,0,88.492,289.7608695652174
1730,10,15,1,15.0,194.95652173913044,93199.66361111117,0.0,0.0,9,90.748,279.0
1731,10,15,1,19.0,193.14492753623188,93195.77388888894,0.0,0.0,8,90.054,297.1363636363636
1732,10,15,1,20.0,191.42028985507247,93195.5119444445,0.0,0.0,5,91.079,278.25
1733,10,15,0,18.0,198.1492537313433,93199.24500000005,0.0,0.0,2,89.581,287.80434782608694
1734,10,15,0,18.0,194.86567164179104,93198.17055555561,0.0,0.0,4,90.859,277.48979591836735
1735,10,15,0,18.0,198.5820895522388,93204.6630555556,0.0,0.0,6,89.938,283.1276595744681
1736,10,15,0,18.0,198.49253731343285,93204.1944444445,0.0,0.0,7,90.348,278.38775510204084
1737,11,15,2,2.0,172.72151898734177,93629.47166666672,0.0,0.0,0,88.492,199.83333333333334
1738,11,15,1,15.0,166.6875,93627.03222222229,0.0,0.0,9,90.748,194.95652173913044
1739,11,15,1,19.0,167.54320987654322,93628.92611111117,0.0,0.0,8,90.054,193.14492753623188
1740,11,15,1,20.0,153.37078651685394,93632.05916666672,0.0,0.0,5,91.079,191.42028985507247
1741,11,15,0,18.0,174.7012987012987,93630.16138888894,0.0,0.0,2,89.581,198.1492537313433
1742,11,15,0,18.0,167.2469135802469,93631.60722222227,0.0,0.0,4,90.859,194.86567164179104
1743,11,15,0,18.0,172.75324675324674,93628.32361111116,0.0,0.0,6,89.938,198.5820895522388
1744,11,15,0,18.0,169.0,93631.58416666673,0.0,0.0,7,90.348,198.49253731343285
1745,12,15,2,2.0,193.231884057971,94052.27611111116,0.0,0.0,0,88.492,172.72151898734177
1746,12,15,1,15.0,189.25352112676057,94053.24611111118,0.0,0.0,9,90.748,166.6875
1747,12,15,1,19.0,189.67142857142858,94050.61861111116,0.0,0.0,8,90.054,167.54320987654322
1748,12,15,1,20.0,187.19718309859155,94054.7419444445,0.0,0.0,5,91.079,153.37078651685394
1749,12,15,0,18.0,186.81428571428572,94046.47777777784,0.0,0.0,2,89.581,174.7012987012987
1750,12,15,0,18.0,188.7,94051.09027777782,0.0,0.0,4,90.859,167.2469135802469
1751,12,15,0,18.0,191.27142857142857,94056.86416666672,0.0,0.0,6,89.938,172.75324675324674
1752,12,15,0,18.0,192.14492753623188,94053.98861111117,0.0,0.0,7,90.348,169.0
1753,13,15,2,2.0,174.65,94388.72722222227,0.0,0.0,0,88.492,193.231884057971
1754,13,15,1,15.0,165.74603174603175,94384.20472222229,0.0,0.0,9,90.748,189.25352112676057
1755,13,15,1,19.0,169.32258064516128,94384.85777777783,0.0,0.0,8,90.054,189.67142857142858
1756,13,15,1,20.0,167.67796610169492,94371.39972222228,0.0,0.0,5,91.079,187.19718309859155
1757,13,15,0,18.0,177.25,94400.82305555561,0.0,0.0,2,89.581,186.81428571428572
1758,13,15,0,18.0,166.73015873015873,94380.34555555561,0.0,0.0,4,90.859,188.7
1759,13,15,0,18.0,172.78688524590163,94393.00472222228,0.0,0.0,6,89.938,191.27142857142857
1760,13,15,0,18.0,167.2741935483871,94384.74500000005,0.0,0.0,7,90.348,192.14492753623188
1761,13,15,0,18.0,80.0,94358.5855555556,1.0,0.0,3,93.881,169.53225806451613
1762,1,16,2,3.0,252.35714285714286,95752.47416666673,0.0,0.0,0,89.006,174.65
1763,1,16,2,3.0,252.73076923076923,95741.38166666673,0.0,0.0,1,87.833,80.04081632653062
1764,1,16,1,16.0,248.25925925925927,95744.38916666672,0.0,0.0,9,90.595,165.74603174603175
1765,1,16,1,20.0,249.71428571428572,95752.67138888895,0.0,0.0,8,90.114,169.32258064516128
1766,1,16,1,21.0,249.71428571428572,95745.13000000006,0.0,0.0,5,89.754,167.67796610169492
1767,1,16,0,19.0,250.74074074074073,95752.21611111116,0.0,0.0,2,89.683,177.25
1768,1,16,0,19.0,248.22222222222223,95748.14666666673,0.0,0.0,4,90.661,166.73015873015873
1769,1,16,0,19.0,246.67857142857142,95745.72666666673,0.0,0.0,6,89.591,172.78688524590163
1770,1,16,0,19.0,250.0,95750.63500000005,0.0,0.0,7,90.106,167.2741935483871
1771,2,16,2,3.0,205.4923076923077,96177.69722222228,0.0,0.0,0,89.006,252.35714285714286
1772,2,16,2,3.0,210.6,96178.05222222228,0.0,0.0,1,87.833,252.73076923076923
1773,2,16,1,16.0,203.22388059701493,96176.91361111117,0.0,0.0,9,90.595,248.25925925925927
1774,2,16,1,20.0,203.04545454545453,96176.72972222228,0.0,0.0,8,90.114,249.71428571428572
1775,2,16,1,21.0,204.1060606060606,96180.01222222229,0.0,0.0,5,89.754,249.71428571428572
1776,2,16,0,19.0,198.71212121212122,96168.95055555561,0.0,0.0,2,89.683,250.74074074074073
1777,2,16,0,19.0,202.1060606060606,96176.8133333334,0.0,0.0,4,90.661,248.22222222222223
1778,2,16,0,19.0,204.43076923076924,96168.84555555561,0.0,0.0,6,89.591,246.67857142857142
1779,2,16,0,19.0,200.76119402985074,96177.11250000006,0.0,0.0,7,90.106,250.0
1780,3,16,2,3.0,259.78,96588.72333333339,0.0,0.0,0,89.006,205.4923076923077
1781,3,16,2,3.0,256.88461538461536,96599.91861111116,0.0,0.0,1,87.833,210.6
1782,3,16,1,16.0,258.96,96589.10027777783,0.0,0.0,9,90.595,203.22388059701493
1783,3,16,1,20.0,255.68627450980392,96591.82638888895,0.0,0.0,8,90.114,203.04545454545453
1784,3,16,1,21.0,260.32,96592.15361111116,0.0,0.0,5,89.754,204.1060606060606
1785,3,16,0,19.0,254.9433962264151,96603.93666666672,0.0,0.0,2,89.683,198.71212121212122
1786,3,16,0,19.0,254.20754716981133,96600.38472222228,0.0,0.0,4,90.661,202.1060606060606
1787,3,16,0,19.0,255.9433962264151,96603.11638888894,0.0,0.0,6,89.591,204.43076923076924
1788,3,16,0,19.0,257.27450980392155,96596.33527777783,0.0,0.0,7,90.106,200.76119402985074
1789,4,16,2,3.0,194.32857142857142,97026.92166666672,0.0,0.0,0,89.006,259.78
1790,4,16,2,3.0,197.29850746268656,97024.12500000006,0.0,0.0,1,87.833,256.88461538461536
1791,4,16,1,16.0,187.54054054054055,97027.59388888895,0.0,0.0,9,90.595,258.96
